num visits,num species,NLCD2011_FS_C11_375_PLAND,NLCD2011_FS_C12_375_PLAND,NLCD2011_FS_C21_375_PLAND,NLCD2011_FS_C22_375_PLAND,NLCD2011_FS_C23_375_PLAND,NLCD2011_FS_C24_375_PLAND,NLCD2011_FS_C31_375_PLAND,NLCD2011_FS_C41_375_PLAND,NLCD2011_FS_C42_375_PLAND,NLCD2011_FS_C43_375_PLAND,NLCD2011_FS_C52_375_PLAND,NLCD2011_FS_C71_375_PLAND,NLCD2011_FS_C81_375_PLAND,NLCD2011_FS_C82_375_PLAND,NLCD2011_FS_C90_375_PLAND,NLCD2011_FS_C95_375_PLAND,HOUSING_DENSITY,HOUSING_PERCENT_VACANT,ELEV_GT,DIST_FROM_FLOWING_FRESH,DIST_IN_FLOWING_FRESH,DIST_FROM_STANDING_FRESH,DIST_IN_STANDING_FRESH,DIST_FROM_WET_VEG_FRESH,DIST_IN_WET_VEG_FRESH,DIST_FROM_FLOWING_BRACKISH,DIST_IN_FLOWING_BRACKISH,DIST_FROM_STANDING_BRACKISH,DIST_IN_STANDING_BRACKISH,DIST_FROM_WET_VEG_BRACKISH,DIST_IN_WET_VEG_BRACKISH,LATITUDE,LONGITUDE,LOC_ID461.00000,192.00000,97.06691,0.00000,19.37908,9.36029,27.94156,1.77319,1.26871,84.89974,1.13287,8.43849,17.14813,1.23481,69.26854,0.03697,18.25142,1.66165,460.35480,0.05476,379.00000,4.00000,7.00000,5.00000,7.00000,3.00000,7.00000,5.00000,5.00000,9.00000,8.00000,8.00000,1.00000,42.00000,-75.00000,0.60140
952.00000,289.00000,92.10834,0.00000,11.14962,12.02124,7.93809,19.96366,1.98243,81.64916,15.00202,18.32787,0.05973,0.76179,39.84335,71.97986,6.04494,0.19857,31.33776,0.08368,472.00000,1.00000,7.00000,4.00000,2.00000,2.00000,3.00000,0.00000,7.00000,9.00000,0.00000,1.00000,1.00000,42.03279,-75.03279,0.38605
476.00000,6.00000,33.04396,0.00000,3.92945,41.24523,33.01674,16.14713,0.52931,91.03324,6.33186,2.97497,3.80846,0.07320,76.41796,27.59122,14.80876,0.65608,286.84009,0.09618,204.00000,1.00000,8.00000,7.00000,2.00000,0.00000,0.00000,8.00000,8.00000,0.00000,1.00000,7.00000,6.00000,42.03451,-75.03451,0.62981
5.00000,478.00000,6.82717,0.00000,2.45786,21.57992,2.62887,4.63548,0.42389,7.40286,16.56061,9.48572,3.05012,1.17920,97.49116,69.66603,8.71485,0.73715,468.02826,0.06761,99.00000,0.00000,1.00000,2.00000,5.00000,6.00000,6.00000,7.00000,2.00000,4.00000,5.00000,1.00000,3.00000,42.03624,-75.03624,0.33193
814.00000,498.00000,28.79493,0.00000,17.26831,6.62772,47.50862,12.55936,0.80598,35.04596,2.59184,16.09948,19.34218,1.38212,29.61082,2.52547,16.68157,0.77883,469.28209,0.02517,498.00000,3.00000,0.00000,8.00000,3.00000,4.00000,8.00000,6.00000,9.00000,2.00000,2.00000,6.00000,8.00000,42.03796,-75.03796,0.92130
342.00000,221.00000,46.85733,0.00000,17.81310,16.38041,49.02104,13.97262,1.23679,38.84194,12.26042,13.99933,0.18028,1.44229,53.99438,44.88926,19.13235,1.95239,19.73532,0.07784,200.00000,1.00000,5.00000,2.00000,8.00000,4.00000,1.00000,8.00000,9.00000,6.00000,5.00000,5.00000,6.00000,42.03969,-75.03969,0.05346
920.00000,361.00000,94.09427,0.00000,2.39155,18.47960,12.24418,4.46479,0.40022,43.44016,12.75590,15.89852,11.79796,1.20634,89.36244,8.95670,13.18203,0.68949,466.16691,0.06452,281.00000,0.00000,9.00000,5.00000,2.00000,8.00000,4.00000,1.00000,4.00000,2.00000,2.00000,9.00000,7.00000,42.04142,-75.04142,0.33558
427.00000,199.00000,61.07448,0.00000,8.34704,49.61523,38.22286,2.78553,0.17333,17.33973,7.31699,6.23423,12.31729,1.47518,23.18713,5.51506,9.38611,0.32125,484.90403,0.05472,404.00000,1.00000,9.00000,8.00000,3.00000,2.00000,2.00000,9.00000,6.00000,5.00000,6.00000,6.00000,1.00000,42.04314,-75.04314,0.17828
788.00000,250.00000,22.61505,0.00000,16.97789,7.55490,43.67534,10.50055,1.94547,17.95003,5.75130,19.92005,10.46992,1.37549,73.15000,58.77705,11.31932,0.50886,354.01230,0.01811,285.00000,1.00000,3.00000,8.00000,7.00000,6.00000,9.00000,5.00000,5.00000,7.00000,7.00000,4.00000,3.00000,42.04487,-75.04487,0.04446
862.00000,163.00000,12.01214,0.00000,19.19753,12.07414,10.73506,8.64217,1.31870,33.33874,15.38707,18.66595,14.37836,1.27071,19.90121,0.90434,16.04249,0.61874,391.00722,0.02101,86.00000,2.00000,4.00000,3.00000,7.00000,6.00000,1.00000,3.00000,3.00000,0.00000,4.00000,8.00000,5.00000,42.04659,-75.04659,0.21284
703.00000,265.00000,6.29601,0.00000,3.40059,23.71448,41.04444,17.35963,0.87159,84.60711,2.08681,4.14950,3.63268,0.90361,90.95582,76.92185,5.23255,0.48161,20.37979,0.03726,484.00000,4.00000,9.00000,6.00000,9.00000,8.00000,8.00000,7.00000,1.00000,6.00000,5.00000,4.00000,5.00000,42.04832,-75.04832,0.85305
184.00000,18.00000,77.23112,0.00000,8.19870,46.49876,38.71552,9.67078,1.46548,63.24325,3.50021,8.67107,0.75892,1.57478,97.36777,67.43675,6.33924,0.59393,336.66769,0.09687,296.00000,3.00000,4.00000,3.00000,2.00000,9.00000,4.00000,7.00000,8.00000,8.00000,7.00000,4.00000,3.00000,42.05004,-75.05004,0.02539
411.00000,32.00000,18.19360,0.00000,10.03730,28.93345,6.39885,2.56329,1.95038,33.31918,12.11875,5.16723,0.01069,1.87394,53.20334,10.53905,5.58428,1.50696,478.10901,0.04288,149.00000,1.00000,3.00000,8.00000,1.00000,0.00000,6.00000,5.00000,4.00000,5.00000,4.00000,2.00000,0.00000,42.05177,-75.05177,0.51377
269.00000,28.00000,45.22341,0.00000,9.59849,37.58856,45.21376,16.92022,0.03883,68.70740,11.22862,3.40084,9.90934,0.63936,88.73503,42.22391,5.53166,1.72416,355.92496,0.05446,23.00000,4.00000,7.00000,3.00000,8.00000,6.00000,5.00000,8.00000,3.00000,7.00000,0.00000,4.00000,3.00000,42.05349,-75.05349,0.56016
936.00000,381.00000,7.43826,0.00000,8.31297,36.07395,49.30367,11.38552,0.57764,47.61091,19.23365,15.09180,1.28300,1.18566,6.93340,64.19934,16.50619,0.82681,159.30806,0.07252,8.00000,2.00000,1.00000,9.00000,3.00000,6.00000,9.00000,4.00000,9.00000,5.00000,7.00000,8.00000,6.00000,42.05522,-75.05522,0.34867
184.00000,101.00000,33.30087,0.00000,4.97242,2.27114,3.30862,9.10380,0.66628,83.19999,3.19188,18.32319,3.68005,0.11219,80.89761,74.39529,0.87730,0.58757,235.57838,0.04059,32.00000,1.00000,3.00000,5.00000,2.00000,6.00000,9.00000,9.00000,3.00000,1.00000,2.00000,4.00000,1.00000,42.05695,-75.05695,0.00024
322.00000,218.00000,51.15514,0.00000,2.10754,23.34727,12.73506,3.55764,1.05998,7.25506,12.42010,5.13860,3.73223,1.50564,54.13673,61.38443,11.16621,0.90341,69.23908,0.02147,180.00000,0.00000,7.00000,9.00000,2.00000,3.00000,4.00000,5.00000,1.00000,8.00000,5.00000,2.00000,0.00000,42.05867,-75.05867,0.28380
605.00000,21.00000,29.65087,0.00000,15.70291,41.29271,3.12640,16.14883,0.66554,72.27919,15.25716,11.59448,4.62560,1.92406,66.91072,7.85088,12.17892,0.49169,264.77074,0.09171,192.00000,3.00000,9.00000,4.00000,0.00000,8.00000,1.00000,4.00000,1.00000,3.00000,8.00000,5.00000,7.00000,42.06040,-75.06040,0.04771
619.00000,80.00000,93.48402,0.00000,6.89237,42.56601,42.18605,18.27476,1.11651,53.72140,2.54087,3.50192,5.30576,1.24644,81.37947,28.99470,8.48938,1.70445,483.78317,0.00919,435.00000,3.00000,0.00000,0.00000,7.00000,8.00000,9.00000,2.00000,9.00000,6.00000,3.00000,4.00000,4.00000,42.06212,-75.06212,0.11443
178.00000,480.00000,66.52281,0.00000,8.69703,17.78363,32.13609,5.47483,1.52138,13.80051,13.73515,1.79697,13.53579,1.78957,37.87665,76.56684,7.01023,0.88082,394.25762,0.01545,96.00000,3.00000,8.00000,4.00000,8.00000,0.00000,5.00000,5.00000,1.00000,6.00000,7.00000,9.00000,2.00000,42.06385,-75.06385,0.15146
189.00000,465.00000,11.58575,0.00000,10.86289,25.30990,46.70309,0.84878,0.49396,4.82973,11.48789,10.29764,18.24984,1.51666,61.10763,63.77577,9.98300,0.70474,64.58827,0.06301,162.00000,3.00000,8.00000,4.00000,7.00000,1.00000,2.00000,8.00000,7.00000,1.00000,4.00000,9.00000,5.00000,42.06557,-75.06557,0.96397
948.00000,20.00000,4.75495,0.00000,6.77580,3.62567,32.55014,12.27775,1.27028,0.59139,2.63797,4.09404,10.03607,1.34640,9.24149,16.37990,4.15404,0.09016,140.65648,0.03303,460.00000,3.00000,8.00000,9.00000,3.00000,4.00000,7.00000,7.00000,1.00000,1.00000,8.00000,2.00000,4.00000,42.06730,-75.06730,0.74372
105.00000,37.00000,1.64045,0.00000,5.50798,46.53612,35.20821,6.96032,1.98730,22.42744,4.38060,8.35219,13.04131,0.40473,95.14656,10.06756,3.48632,1.88274,264.68877,0.03424,400.00000,2.00000,5.00000,3.00000,2.00000,8.00000,6.00000,0.00000,3.00000,6.00000,8.00000,6.00000,5.00000,42.06903,-75.06903,0.07100
629.00000,88.00000,76.53200,0.00000,13.89979,16.08969,44.05303,1.72927,1.01675,65.63050,18.39536,3.66619,19.22257,0.62512,9.81853,27.18337,9.58392,1.31004,67.78094,0.03078,474.00000,1.00000,3.00000,9.00000,1.00000,5.00000,5.00000,9.00000,4.00000,8.00000,2.00000,3.00000,9.00000,42.07075,-75.07075,0.41746
772.00000,176.00000,39.76027,0.00000,13.54534,8.38229,0.27271,2.64542,1.40941,54.95591,10.74252,18.43150,1.62397,1.65579,88.05309,47.48164,7.12467,0.66811,485.39449,0.04567,424.00000,2.00000,8.00000,7.00000,3.00000,3.00000,6.00000,4.00000,0.00000,2.00000,5.00000,6.00000,9.00000,42.07248,-75.07248,0.78255
261.00000,268.00000,80.39706,0.00000,3.60091,3.91031,25.69030,1.46293,0.66166,25.50563,4.58243,0.79693,2.80402,1.72338,28.31189,49.33201,0.93558,0.88475,152.97119,0.01332,28.00000,1.00000,6.00000,5.00000,9.00000,0.00000,6.00000,6.00000,9.00000,4.00000,6.00000,8.00000,0.00000,42.07420,-75.07420,0.85479
953.00000,391.00000,85.97922,0.00000,13.07062,21.61346,48.22815,16.30774,0.46905,29.73062,1.48445,17.81605,19.49099,1.09834,61.76218,0.34424,7.77178,0.65109,63.27389,0.07424,372.00000,1.00000,4.00000,8.00000,4.00000,9.00000,0.00000,5.00000,8.00000,4.00000,3.00000,0.00000,9.00000,42.07593,-75.07593,0.60598
813.00000,363.00000,3.89408,0.00000,16.43117,23.96668,25.16511,5.65424,0.30510,70.00966,17.05841,1.69268,11.38055,0.90915,19.01205,15.52290,13.16613,1.64979,260.29614,0.06345,221.00000,4.00000,6.00000,9.00000,2.00000,7.00000,1.00000,1.00000,9.00000,7.00000,0.00000,9.00000,2.00000,42.07765,-75.07765,0.71452
392.00000,287.00000,25.33760,0.00000,1.64435,17.61931,9.02104,18.94442,0.72075,21.34279,12.92094,17.17770,17.20484,0.14633,55.06679,40.52101,9.79918,1.60124,34.28508,0.03634,61.00000,1.00000,7.00000,8.00000,1.00000,5.00000,8.00000,1.00000,4.00000,9.00000,6.00000,5.00000,3.00000,42.07938,-75.07938,0.11460
317.00000,13.00000,51.67602,0.00000,16.48631,42.02230,46.80345,13.38187,0.46481,32.81588,9.64506,7.92702,19.08762,0.96772,1.87342,15.61174,1.26440,0.64675,22.39841,0.08194,433.00000,3.00000,2.00000,0.00000,1.00000,5.00000,6.00000,8.00000,7.00000,5.00000,7.00000,8.00000,6.00000,42.08110,-75.08110,0.77639
477.00000,321.00000,96.88489,0.00000,10.25103,22.15267,29.51590,1.19178,0.62817,87.50222,12.54209,3.90227,8.20020,1.62860,87.70723,47.85285,9.61032,1.19417,113.33601,0.09617,408.00000,0.00000,1.00000,5.00000,0.00000,5.00000,8.00000,5.00000,5.00000,2.00000,2.00000,4.00000,1.00000,42.08283,-75.08283,0.12248
325.00000,189.00000,80.29128,0.00000,0.98273,35.76557,30.49630,4.00208,1.84693,77.24242,6.48310,9.05613,2.31733,1.73675,59.27686,62.64187,13.02037,1.20339,466.85704,0.06014,91.00000,2.00000,6.00000,7.00000,4.00000,3.00000,1.00000,1.00000,1.00000,6.00000,8.00000,5.00000,4.00000,42.08456,-75.08456,0.24831
397.00000,56.00000,23.01680,0.00000,7.85466,27.08640,41.41086,8.10145,1.47006,70.71089,15.09718,14.10126,2.34050,0.36425,92.77709,50.87246,15.20216,0.83961,118.51996,0.01158,304.00000,0.00000,6.00000,5.00000,2.00000,5.00000,5.00000,5.00000,0.00000,4.00000,7.00000,5.00000,0.00000,42.08628,-75.08628,0.36179
493.00000,22.00000,18.30242,0.00000,17.78494,46.80927,27.69027,19.21688,0.83210,2.67289,5.42095,14.63080,12.39593,0.40354,52.23123,63.87493,18.65626,0.06245,274.58111,0.03881,25.00000,2.00000,1.00000,0.00000,1.00000,5.00000,2.00000,4.00000,7.00000,3.00000,4.00000,9.00000,5.00000,42.08801,-75.08801,0.57337
912.00000,465.00000,98.81176,0.00000,7.17382,15.14225,39.36619,4.33497,0.62475,57.92034,12.77920,1.78049,0.72796,0.94719,47.46159,73.61326,3.53175,1.98771,71.40558,0.03287,411.00000,1.00000,3.00000,7.00000,5.00000,7.00000,8.00000,7.00000,5.00000,7.00000,7.00000,3.00000,7.00000,42.08973,-75.08973,0.20585
20.00000,160.00000,7.57049,0.00000,17.55382,11.74784,21.77574,11.00110,0.23818,16.58304,1.40409,17.10455,14.02610,0.35421,43.98736,30.37562,19.06732,0.68680,322.35616,0.04907,483.00000,2.00000,8.00000,5.00000,9.00000,5.00000,6.00000,7.00000,0.00000,3.00000,8.00000,7.00000,4.00000,42.09146,-75.09146,0.10632
21.00000,166.00000,32.72049,0.00000,0.11619,20.69421,6.41904,4.45805,1.74431,9.92958,0.02448,11.98353,4.66860,0.12511,64.38301,35.00268,7.20443,1.41355,434.44438,0.03171,316.00000,0.00000,8.00000,7.00000,4.00000,6.00000,3.00000,2.00000,9.00000,6.00000,9.00000,3.00000,1.00000,42.09318,-75.09318,0.62436
48.00000,88.00000,78.08463,0.00000,14.55046,17.02794,32.59391,11.55868,1.64210,96.38829,7.11346,11.08991,12.04359,0.48044,27.47269,12.50419,19.07492,1.54617,87.76055,0.04152,298.00000,0.00000,9.00000,2.00000,8.00000,8.00000,0.00000,1.00000,6.00000,5.00000,5.00000,2.00000,3.00000,42.09491,-75.09491,0.43790
572.00000,300.00000,9.66844,0.00000,3.27635,44.03671,40.26793,12.82177,0.74309,63.73882,5.58992,1.33378,3.29069,1.41182,24.55119,62.88600,18.67693,1.66332,74.02662,0.05592,401.00000,2.00000,5.00000,3.00000,1.00000,2.00000,4.00000,9.00000,6.00000,1.00000,0.00000,3.00000,0.00000,42.09664,-75.09664,0.03166
806.00000,235.00000,24.78675,0.00000,3.86003,25.81818,45.62662,12.56088,1.59405,90.60425,19.72774,2.33189,18.68598,1.31988,47.31767,76.18686,16.16162,1.88378,466.89773,0.00012,391.00000,0.00000,7.00000,1.00000,3.00000,3.00000,9.00000,5.00000,0.00000,8.00000,9.00000,5.00000,9.00000,42.09836,-75.09836,0.11153
978.00000,4.00000,85.56067,0.00000,16.61414,46.15712,43.24016,13.46236,1.11399,68.80528,16.22896,17.49576,3.28669,1.59110,0.31143,18.83223,14.46567,0.16261,382.18314,0.07851,3.00000,2.00000,1.00000,5.00000,6.00000,4.00000,3.00000,8.00000,8.00000,6.00000,2.00000,2.00000,8.00000,42.10009,-75.10009,0.91161
364.00000,310.00000,7.77148,0.00000,14.61101,0.84593,25.00825,15.58064,0.78264,25.68325,18.10175,9.94527,2.19578,1.54652,37.13681,75.29999,13.41335,0.28497,35.19593,0.08984,238.00000,3.00000,1.00000,5.00000,2.00000,0.00000,7.00000,5.00000,3.00000,3.00000,4.00000,1.00000,7.00000,42.10181,-75.10181,0.55162
634.00000,261.00000,75.71894,0.00000,7.43248,3.99725,26.17761,18.61581,1.67100,30.49526,5.56549,4.60050,2.68472,0.13637,64.08435,12.07681,8.61366,0.84607,310.44894,0.01508,221.00000,3.00000,2.00000,3.00000,9.00000,4.00000,3.00000,7.00000,0.00000,5.00000,2.00000,7.00000,0.00000,42.10354,-75.10354,0.16704
674.00000,341.00000,98.88458,0.00000,12.82680,32.21192,19.76833,9.33807,0.73855,14.78096,7.48460,14.16967,17.46260,0.63692,66.41938,49.36610,3.38468,1.85689,256.64045,0.01377,254.00000,1.00000,6.00000,4.00000,4.00000,5.00000,4.00000,7.00000,0.00000,6.00000,3.00000,8.00000,8.00000,42.10526,-75.10526,0.02199
291.00000,341.00000,34.20744,0.00000,14.81922,10.88733,33.70738,8.56528,1.98553,39.78978,15.87945,7.28889,14.96339,1.13056,98.25778,72.08759,13.60201,1.28532,43.05837,0.05997,355.00000,0.00000,5.00000,4.00000,0.00000,5.00000,8.00000,9.00000,1.00000,9.00000,9.00000,2.00000,8.00000,42.10699,-75.10699,0.04161
751.00000,325.00000,84.64054,0.00000,4.63089,6.51675,13.54493,7.27280,1.72709,13.42117,17.34057,12.48602,12.47001,0.04224,21.32955,69.95008,1.51747,0.94703,342.32064,0.01805,127.00000,0.00000,6.00000,1.00000,3.00000,1.00000,2.00000,4.00000,9.00000,7.00000,6.00000,1.00000,5.00000,42.10871,-75.10871,0.79214
174.00000,25.00000,75.03603,0.00000,7.63924,2.69099,19.07977,0.69914,0.19693,83.77804,15.18878,1.61300,11.88561,1.69947,17.29826,34.45152,0.48265,1.45054,200.31139,0.03573,426.00000,1.00000,4.00000,8.00000,6.00000,8.00000,7.00000,9.00000,1.00000,6.00000,2.00000,1.00000,4.00000,42.11044,-75.11044,0.66151
210.00000,219.00000,97.06758,0.00000,18.93213,19.09645,45.19384,3.99306,1.24239,67.43732,18.79703,10.44807,15.21342,1.78540,74.19407,39.43120,7.51330,0.15826,326.89428,0.03561,82.00000,2.00000,2.00000,2.00000,3.00000,4.00000,9.00000,4.00000,2.00000,7.00000,7.00000,1.00000,7.00000,42.11217,-75.11217,0.04466
53.00000,123.00000,88.79371,0.00000,4.35612,16.99098,37.84965,16.51365,1.69628,95.81878,19.55416,18.08914,4.28699,0.97858,80.87824,79.12419,14.76462,1.42186,125.16409,0.01241,313.00000,1.00000,0.00000,0.00000,1.00000,4.00000,8.00000,7.00000,1.00000,9.00000,0.00000,5.00000,5.00000,42.11389,-75.11389,0.07870
596.00000,480.00000,9.68017,0.00000,8.22007,43.79680,25.66530,0.15334,0.46700,67.08123,12.01198,5.08861,1.35880,0.87853,45.09122,18.11615,4.24257,1.89125,31.78578,0.08620,173.00000,4.00000,9.00000,7.00000,7.00000,1.00000,4.00000,5.00000,9.00000,8.00000,3.00000,8.00000,2.00000,42.11562,-75.11562,0.01867
345.00000,202.00000,4.51299,0.00000,19.38234,2.54943,38.97243,13.56834,0.72416,90.74349,4.87953,16.34546,3.48954,1.45131,2.79208,11.38562,12.09129,0.83575,314.78537,0.00586,431.00000,1.00000,9.00000,0.00000,2.00000,8.00000,7.00000,0.00000,7.00000,7.00000,0.00000,2.00000,8.00000,42.11734,-75.11734,0.75235
